probe,gene
ENSG00000123737_at,EXOSC9
ENSG00000123739_at,PLA2G12A
ENSG00000123810_at,B9D2
ENSG00000123815_at,COQ8B
ENSG00000123836_at,PFKFB2
ENSG00000123838_at,C4BPA
ENSG00000123843_at,C4BPB
ENSG00000123892_at,RAB38
ENSG00000123901_at,GPR83
ENSG00000123908_at,AGO2
ENSG00000123933_at,MXD4
ENSG00000123975_at,CKS2
ENSG00000123977_at,DAW1
ENSG00000123983_at,ACSL3
ENSG00000123989_at,CHPF
ENSG00000123992_at,DNPEP
ENSG00000123999_at,INHA
ENSG00000124003_at,MOGAT1
ENSG00000124006_at,OBSL1
ENSG00000124019_at,FAM124B
ENSG00000124067_at,SLC12A4
ENSG00000124074_at,ENKD1
ENSG00000124089_at,MC3R
ENSG00000124091_at,GCNT7
ENSG00000124092_at,CTCFL
ENSG00000124098_at,FAM210B
ENSG00000124102_at,PI3
ENSG00000124103_at,FAM209A
ENSG00000124104_at,SNX21
ENSG00000124107_at,SLPI
ENSG00000124116_at,WFDC3
ENSG00000124120_at,TTPAL
ENSG00000124126_at,PREX1
ENSG00000124134_at,KCNS1
ENSG00000124140_at,SLC12A5
ENSG00000124145_at,SDC4
ENSG00000124151_at,NCOA3
ENSG00000124155_at,PIGT
ENSG00000124157_at,SEMG2
ENSG00000124159_at,MATN4
ENSG00000124160_at,NCOA5
ENSG00000124164_at,VAPB
ENSG00000124171_at,PARD6B
ENSG00000124172_at,ATP5F1E
ENSG00000124177_at,CHD6
ENSG00000124181_at,PLCG1
ENSG00000124191_at,TOX2
ENSG00000124193_at,SRSF6
ENSG00000124194_at,GDAP1L1
ENSG00000124196_at,GTSF1L
ENSG00000124198_at,ARFGEF2
ENSG00000124201_at,ZNFX1
ENSG00000124203_at,ZNF831
ENSG00000124205_at,EDN3
ENSG00000124207_at,CSE1L
ENSG00000124209_at,RAB22A
ENSG00000124212_at,PTGIS
ENSG00000124214_at,STAU1
ENSG00000124215_at,CDH26
ENSG00000124216_at,SNAI1
ENSG00000124217_at,MOCS3
ENSG00000124224_at,PPP4R1L
ENSG00000124225_at,PMEPA1
ENSG00000124226_at,RNF114
ENSG00000124227_at,ANKRD60
ENSG00000124228_at,DDX27
ENSG00000124232_at,RBPJL
ENSG00000124233_at,SEMG1
ENSG00000124237_at,C20orf85
ENSG00000124243_at,BCAS4
ENSG00000124249_at,KCNK15
ENSG00000124251_at,TP53TG5
ENSG00000124253_at,PCK1
ENSG00000124256_at,ZBP1
ENSG00000124257_at,NEURL2
ENSG00000124275_at,MTRR
ENSG00000124279_at,FASTKD3
ENSG00000124299_at,PEPD
ENSG00000124302_at,CHST8
ENSG00000124313_at,IQSEC2
ENSG00000124333_at,VAMP7
ENSG00000124343_at,XG
ENSG00000124356_at,STAMBP
ENSG00000124357_at,NAGK
ENSG00000124370_at,MCEE
ENSG00000124383_at,MPHOSPH10
ENSG00000124391_at,IL17C
ENSG00000124406_at,ATP8A1
ENSG00000124422_at,USP22
ENSG00000124429_at,POF1B
ENSG00000124440_at,HIF3A
ENSG00000124449_at,IRGC
ENSG00000124459_at,ZNF45
ENSG00000124466_at,LYPD3
ENSG00000124469_at,CEACAM8
ENSG00000124479_at,NDP
ENSG00000124486_at,USP9X
ENSG00000124490_at,CRISP2
ENSG00000124491_at,F13A1
ENSG00000124493_at,GRM4
ENSG00000124496_at,TRERF1
ENSG00000124507_at,PACSIN1
ENSG00000124508_at,BTN2A2
ENSG00000124523_at,SIRT5
ENSG00000124532_at,MRS2
ENSG00000124535_at,WRNIP1
ENSG00000124541_at,RRP36
ENSG00000124549_at,BTN2A3P
ENSG00000124557_at,BTN1A1
ENSG00000124562_at,SNRPC
ENSG00000124564_at,SLC17A3
ENSG00000124568_at,SLC17A1
ENSG00000124570_at,SERPINB6
ENSG00000124571_at,XPO5
ENSG00000124574_at,ABCC10
ENSG00000124575_at,HIST1H1D
ENSG00000124587_at,PEX6
ENSG00000124588_at,NQO2
ENSG00000124596_at,OARD1
ENSG00000124602_at,UNC5CL
ENSG00000124608_at,AARS2
ENSG00000124610_at,HIST1H1A
ENSG00000124613_at,ZNF391
ENSG00000124615_at,MOCS1
ENSG00000124635_at,HIST1H2BJ
ENSG00000124641_at,MED20
ENSG00000124657_at,OR2B6
ENSG00000124659_at,TBCC
ENSG00000124664_at,SPDEF
ENSG00000124678_at,TCP11
ENSG00000124688_at,MAD2L1BP
ENSG00000124701_at,APOBEC2
ENSG00000124702_at,KLHDC3
ENSG00000124713_at,GNMT
ENSG00000124721_at,DNAH8
ENSG00000124731_at,TREM1
ENSG00000124733_at,MEA1
ENSG00000124743_at,KLHL31
ENSG00000124749_at,COL21A1
ENSG00000124766_at,SOX4
ENSG00000124767_at,GLO1
ENSG00000124772_at,CPNE5
ENSG00000124780_at,KCNK17
ENSG00000124782_at,RREB1
ENSG00000124783_at,SSR1
ENSG00000124784_at,RIOK1
ENSG00000124785_at,NRN1
ENSG00000124786_at,SLC35B3
ENSG00000124787_at,RPP40
ENSG00000124788_at,ATXN1
ENSG00000124789_at,NUP153
ENSG00000124795_at,DEK
ENSG00000124812_at,CRISP1
ENSG00000124813_at,RUNX2
ENSG00000124818_at,OPN5
ENSG00000124827_at,GCM2
ENSG00000124831_at,LRRFIP1
ENSG00000124839_at,RAB17
ENSG00000124875_at,CXCL6
ENSG00000124882_at,EREG
ENSG00000124900_at,TRIM51
ENSG00000124920_at,MYRF
ENSG00000124935_at,SCGB1D2
ENSG00000124939_at,SCGB2A1
ENSG00000124942_at,AHNAK
ENSG00000125037_at,EMC3
ENSG00000125046_at,SSUH2
ENSG00000125084_at,WNT1
ENSG00000125089_at,SH3TC1
ENSG00000125107_at,CNOT1
ENSG00000125122_at,LRRC29
ENSG00000125124_at,BBS2
ENSG00000125144_at,MT1G
ENSG00000125148_at,MT2A
ENSG00000125149_at,C16orf70
ENSG00000125166_at,GOT2
ENSG00000125170_at,DOK4
ENSG00000125207_at,PIWIL1
ENSG00000125245_at,GPR18
ENSG00000125246_at,CLYBL
ENSG00000125247_at,TMTC4
ENSG00000125249_at,RAP2A
ENSG00000125255_at,SLC10A2
ENSG00000125257_at,ABCC4
ENSG00000125266_at,EFNB2
ENSG00000125285_at,SOX21
ENSG00000125304_at,TM9SF2
ENSG00000125319_at,C17orf53
ENSG00000125337_at,KIF25
ENSG00000125347_at,IRF1
ENSG00000125351_at,UPF3B
ENSG00000125352_at,RNF113A
ENSG00000125354_at,SEPTIN6
ENSG00000125355_at,TMEM255A
ENSG00000125356_at,NDUFA1
ENSG00000125363_at,AMELX
ENSG00000125375_at,DMAC2L
ENSG00000125378_at,BMP4
ENSG00000125384_at,PTGER2
ENSG00000125386_at,FAM193A
ENSG00000125388_at,GRK4
ENSG00000125398_at,SOX9
ENSG00000125409_at,TEKT3
ENSG00000125414_at,MYH2
ENSG00000125430_at,HS3ST3B1
ENSG00000125434_at,SLC25A35
ENSG00000125445_at,MRPS7
ENSG00000125447_at,GGA3
ENSG00000125449_at,ARMC7
ENSG00000125450_at,NUP85
ENSG00000125454_at,SLC25A19
ENSG00000125457_at,MIF4GD
ENSG00000125458_at,NT5C
ENSG00000125462_at,C1orf61
ENSG00000125482_at,TTF1
ENSG00000125484_at,GTF3C4
ENSG00000125485_at,DDX31
ENSG00000125492_at,BARHL1
ENSG00000125503_at,PPP1R12C
ENSG00000125505_at,MBOAT7
ENSG00000125508_at,SRMS
ENSG00000125510_at,OPRL1
ENSG00000125514_at,LINC00029
ENSG00000125520_at,SLC2A4RG
ENSG00000125522_at,NPBWR2
ENSG00000125531_at,FNDC11
ENSG00000125533_at,BHLHE23
ENSG00000125534_at,PPDPF
ENSG00000125538_at,IL1B
ENSG00000125571_at,IL37
ENSG00000125611_at,CHCHD5
ENSG00000125618_at,PAX8
ENSG00000125629_at,INSIG2
ENSG00000125630_at,POLR1B
ENSG00000125633_at,CCDC93
ENSG00000125637_at,PSD4
ENSG00000125648_at,SLC25A23
ENSG00000125650_at,PSPN
ENSG00000125651_at,GTF2F1
ENSG00000125652_at,ALKBH7
ENSG00000125656_at,CLPP
ENSG00000125657_at,TNFSF9
ENSG00000125675_at,GRIA3
ENSG00000125676_at,THOC2
ENSG00000125686_at,MED1
ENSG00000125691_at,RPL23
ENSG00000125703_at,ATG4C
ENSG00000125726_at,CD70
ENSG00000125730_at,C3
ENSG00000125731_at,SH2D3A
ENSG00000125733_at,TRIP10
ENSG00000125735_at,TNFSF14
ENSG00000125740_at,FOSB
ENSG00000125741_at,OPA3
ENSG00000125743_at,SNRPD2
ENSG00000125744_at,RTN2
ENSG00000125746_at,EML2
ENSG00000125753_at,VASP
ENSG00000125755_at,SYMPK
ENSG00000125772_at,GPCPD1
ENSG00000125775_at,SDCBP2
ENSG00000125779_at,PANK2
ENSG00000125780_at,TGM3
ENSG00000125787_at,GNRH2
ENSG00000125788_at,DEFB126
ENSG00000125798_at,FOXA2
ENSG00000125810_at,CD93
ENSG00000125812_at,GZF1
ENSG00000125813_at,PAX1
ENSG00000125814_at,NAPB
ENSG00000125815_at,CST8
ENSG00000125817_at,CENPB
ENSG00000125818_at,PSMF1
ENSG00000125820_at,NKX2-2
ENSG00000125821_at,DTD1
ENSG00000125823_at,CSTL1
ENSG00000125826_at,RBCK1
ENSG00000125827_at,TMX4
ENSG00000125831_at,CST11
ENSG00000125834_at,STK35
ENSG00000125835_at,SNRPB
ENSG00000125841_at,NRSN2
ENSG00000125843_at,AP5S1
ENSG00000125844_at,RRBP1
ENSG00000125845_at,BMP2
ENSG00000125846_at,ZNF133
ENSG00000125848_at,FLRT3
ENSG00000125850_at,OVOL2
ENSG00000125851_at,PCSK2
ENSG00000125861_at,GFRA4
ENSG00000125863_at,MKKS
ENSG00000125864_at,BFSP1
ENSG00000125868_at,DSTN
ENSG00000125869_at,LAMP5
ENSG00000125870_at,SNRPB2
ENSG00000125871_at,MGME1
ENSG00000125872_at,LRRN4
ENSG00000125875_at,TBC1D20
ENSG00000125877_at,ITPA
ENSG00000125878_at,TCF15
ENSG00000125879_at,OTOR
ENSG00000125885_at,MCM8
ENSG00000125888_at,BANF2
ENSG00000125895_at,TMEM74B
ENSG00000125898_at,FAM110A
ENSG00000125899_at,C20orf187
ENSG00000125901_at,MRPS26
ENSG00000125903_at,DEFB129
ENSG00000125910_at,S1PR4
ENSG00000125912_at,NCLN
ENSG00000125931_at,CITED1
ENSG00000125944_at,HNRNPR
ENSG00000125945_at,ZNF436
ENSG00000125952_at,MAX
ENSG00000125962_at,ARMCX5
ENSG00000125965_at,GDF5
ENSG00000125966_at,MMP24
ENSG00000125967_at,NECAB3
ENSG00000125968_at,ID1
ENSG00000125970_at,RALY
ENSG00000125971_at,DYNLRB1
ENSG00000125977_at,EIF2S2
ENSG00000125991_at,ERGIC3
ENSG00000125995_at,ROMO1
ENSG00000125998_at,FAM83C
ENSG00000125999_at,BPIFB1
ENSG00000126001_at,CEP250
ENSG00000126003_at,PLAGL2
ENSG00000126010_at,GRPR
ENSG00000126012_at,KDM5C
ENSG00000126016_at,AMOT
ENSG00000126062_at,TMEM115
ENSG00000126067_at,PSMB2
ENSG00000126070_at,AGO3
ENSG00000126088_at,UROD
ENSG00000126091_at,ST3GAL3
ENSG00000126106_at,TMEM53
ENSG00000126107_at,HECTD3
ENSG00000126214_at,KLC1
ENSG00000126215_at,XRCC3
ENSG00000126216_at,TUBGCP3
ENSG00000126217_at,MCF2L
ENSG00000126218_at,F10
ENSG00000126226_at,PCID2
ENSG00000126231_at,PROZ
ENSG00000126233_at,SLURP1
ENSG00000126243_at,LRFN3
ENSG00000126246_at,IGFLR1
ENSG00000126247_at,CAPNS1
ENSG00000126249_at,PDCD2L
ENSG00000126254_at,RBM42
ENSG00000126259_at,KIRREL2
ENSG00000126261_at,UBA2
ENSG00000126262_at,FFAR2
ENSG00000126264_at,HCST
ENSG00000126266_at,FFAR1
ENSG00000126267_at,COX6B1
ENSG00000126337_at,KRT36
ENSG00000126351_at,THRA
ENSG00000126353_at,CCR7
ENSG00000126368_at,NR1D1
ENSG00000126391_at,FRMD8
ENSG00000126432_at,PRDX5
ENSG00000126453_at,BCL2L12
ENSG00000126456_at,IRF3
ENSG00000126457_at,PRMT1
ENSG00000126458_at,RRAS
ENSG00000126460_at,PRRG2
ENSG00000126461_at,SCAF1
ENSG00000126464_at,PRR12
ENSG00000126467_at,TSKS
ENSG00000126500_at,FLRT1
ENSG00000126545_at,CSN1S1
ENSG00000126549_at,STATH
ENSG00000126550_at,HTN1
ENSG00000126561_at,STAT5A
ENSG00000126562_at,WNK4
ENSG00000126581_at,BECN1
ENSG00000126583_at,PRKCG
ENSG00000126602_at,TRAP1
ENSG00000126603_at,GLIS2
ENSG00000126653_at,NSRP1
ENSG00000126698_at,DNAJC8
ENSG00000126705_at,AHDC1
ENSG00000126709_at,IFI6
ENSG00000126733_at,DACH2
ENSG00000126746_at,ZNF384
ENSG00000126752_at,SSX1
ENSG00000126756_at,UXT
ENSG00000126759_at,CFP
ENSG00000126767_at,ELK1
ENSG00000126768_at,TIMM17B
ENSG00000126773_at,PCNX4
ENSG00000126775_at,ATG14
ENSG00000126777_at,KTN1
ENSG00000126778_at,SIX1
ENSG00000126785_at,RHOJ
ENSG00000126787_at,DLGAP5
ENSG00000126790_at,L3HYPDH
ENSG00000126803_at,HSPA2
ENSG00000126804_at,ZBTB1
ENSG00000126814_at,TRMT5
ENSG00000126821_at,SGPP1
ENSG00000126822_at,PLEKHG3
ENSG00000126838_at,PZP
ENSG00000126856_at,PRDM7
ENSG00000126858_at,RHOT1
ENSG00000126860_at,EVI2A
ENSG00000126861_at,OMG
ENSG00000126870_at,WDR60
ENSG00000126878_at,AIF1L
ENSG00000126882_at,FAM78A
ENSG00000126883_at,NUP214
ENSG00000126890_at,CTAG2
ENSG00000126895_at,AVPR2
ENSG00000126903_at,SLC10A3
ENSG00000126934_at,MAP2K2
ENSG00000126945_at,HNRNPH2
ENSG00000126947_at,ARMCX1
ENSG00000126950_at,TMEM35A
ENSG00000126952_at,NXF5
ENSG00000126953_at,TIMM8A
ENSG00000126970_at,ZC4H2
ENSG00000127022_at,CANX
ENSG00000127054_at,INTS11
ENSG00000127074_at,RGS13
ENSG00000127080_at,IPPK
ENSG00000127081_at,ZNF484
ENSG00000127083_at,OMD
ENSG00000127084_at,FGD3
ENSG00000127124_at,HIVEP3
ENSG00000127125_at,PPCS
ENSG00000127129_at,EDN2
ENSG00000127152_at,BCL11B
ENSG00000127184_at,COX7C
ENSG00000127191_at,TRAF2
ENSG00000127220_at,ABHD8
ENSG00000127241_at,MASP1
ENSG00000127249_at,ATP13A4
ENSG00000127252_at,PLAAT1
ENSG00000127311_at,HELB
ENSG00000127318_at,IL22
ENSG00000127324_at,TSPAN8
ENSG00000127325_at,BEST3
ENSG00000127329_at,PTPRB
ENSG00000127334_at,DYRK2
ENSG00000127337_at,YEATS4
ENSG00000127366_at,TAS2R5
ENSG00000127377_at,CRYGN
ENSG00000127399_at,LRRC61
ENSG00000127412_at,TRPV5
ENSG00000127415_at,IDUA
ENSG00000127418_at,FGFRL1
ENSG00000127419_at,TMEM175
ENSG00000127423_at,AUNIP
ENSG00000127445_at,PIN1
ENSG00000127452_at,FBXL12
ENSG00000127463_at,EMC1
ENSG00000127472_at,PLA2G5
ENSG00000127481_at,UBR4
ENSG00000127483_at,HP1BP3
ENSG00000127507_at,ADGRE2
ENSG00000127511_at,SIN3B
ENSG00000127515_at,OR7A10
ENSG00000127527_at,EPS15L1
ENSG00000127528_at,KLF2
ENSG00000127529_at,OR7C2
ENSG00000127530_at,OR7C1
ENSG00000127540_at,UQCR11
ENSG00000127554_at,GFER
ENSG00000127561_at,SYNGR3
ENSG00000127564_at,PKMYT1
ENSG00000127578_at,WFIKKN1
ENSG00000127580_at,WDR24
ENSG00000127585_at,FBXL16
ENSG00000127586_at,CHTF18
ENSG00000127588_at,GNG13
ENSG00000127603_at,MACF1
ENSG00000127616_at,SMARCA4
ENSG00000127663_at,KDM4B
ENSG00000127666_at,TICAM1
ENSG00000127720_at,METTL25
ENSG00000127743_at,IL17B
ENSG00000127774_at,EMC6
ENSG00000127804_at,METTL16
ENSG00000127824_at,TUBA4A
ENSG00000127831_at,VIL1
ENSG00000127837_at,AAMP
ENSG00000127838_at,PNKD
ENSG00000127863_at,TNFRSF19
ENSG00000127870_at,RNF6
ENSG00000127884_at,ECHS1
ENSG00000127914_at,AKAP9
ENSG00000127920_at,GNG11
ENSG00000127922_at,SEM1
ENSG00000127928_at,GNGT1
ENSG00000127946_at,HIP1
ENSG00000127947_at,PTPN12
ENSG00000127948_at,POR
ENSG00000127951_at,FGL2
ENSG00000127952_at,STYXL1
ENSG00000127954_at,STEAP4
ENSG00000127955_at,GNAI1
ENSG00000127980_at,PEX1
ENSG00000127990_at,SGCE
ENSG00000127993_at,RBM48
ENSG00000127995_at,CASD1
ENSG00000128000_at,ZNF780B
ENSG00000128011_at,LRFN1
ENSG00000128016_at,ZFP36
ENSG00000128039_at,SRD5A3
ENSG00000128040_at,SPINK2
ENSG00000128045_at,RASL11B
ENSG00000128050_at,PAICS
ENSG00000128052_at,KDR
ENSG00000128059_at,PPAT
ENSG00000128159_at,TUBGCP6
ENSG00000128165_at,ADM2
ENSG00000128191_at,DGCR8
ENSG00000128203_at,ASPHD2
ENSG00000128218_at,VPREB3
ENSG00000128228_at,SDF2L1
ENSG00000128242_at,GAL3ST1
ENSG00000128245_at,YWHAH
ENSG00000128250_at,RFPL1
ENSG00000128253_at,RFPL2
ENSG00000128254_at,C22orf24
ENSG00000128262_at,POM121L9P
ENSG00000128266_at,GNAZ
ENSG00000128274_at,A4GALT
ENSG00000128276_at,RFPL3
ENSG00000128283_at,CDC42EP1
ENSG00000128284_at,APOL3
ENSG00000128285_at,MCHR1
ENSG00000128294_at,TPST2
ENSG00000128298_at,BAIAP2L2
ENSG00000128309_at,MPST
ENSG00000128310_at,GALR3
ENSG00000128311_at,TST
ENSG00000128313_at,APOL5
ENSG00000128322_at,IGLL1
ENSG00000128335_at,APOL2
ENSG00000128340_at,RAC2
ENSG00000128342_at,LIF
ENSG00000128346_at,C22orf23
ENSG00000128383_at,APOBEC3A
ENSG00000128408_at,RIBC2
ENSG00000128438_at,TBC1D27P
ENSG00000128463_at,EMC4
ENSG00000128482_at,RNF112
ENSG00000128510_at,CPA4
ENSG00000128512_at,DOCK4
ENSG00000128513_at,POT1
ENSG00000128519_at,TAS2R16
ENSG00000128524_at,ATP6V1F
ENSG00000128534_at,LSM8
ENSG00000128536_at,CDHR3
ENSG00000128563_at,PRKRIP1
ENSG00000128564_at,VGF
ENSG00000128567_at,PODXL
ENSG00000128573_at,FOXP2
ENSG00000128578_at,STRIP2
ENSG00000128581_at,IFT22
ENSG00000128585_at,MKLN1
ENSG00000128590_at,DNAJB9
ENSG00000128591_at,FLNC
ENSG00000128594_at,LRRC4
ENSG00000128595_at,CALU
ENSG00000128596_at,CCDC136
ENSG00000128602_at,SMO
ENSG00000128604_at,IRF5
ENSG00000128606_at,LRRC17
ENSG00000128607_at,KLHDC10
ENSG00000128609_at,NDUFA5
ENSG00000128617_at,OPN1SW
ENSG00000128626_at,MRPS12
ENSG00000128641_at,MYO1B
ENSG00000128645_at,HOXD1
ENSG00000128652_at,HOXD3
ENSG00000128654_at,MTX2
ENSG00000128655_at,PDE11A
ENSG00000128656_at,CHN1
ENSG00000128683_at,GAD1
ENSG00000128694_at,OSGEPL1
ENSG00000128699_at,ORMDL1
ENSG00000128708_at,HAT1
ENSG00000128709_at,HOXD9
ENSG00000128710_at,HOXD10
ENSG00000128714_at,HOXD13
ENSG00000128731_at,HERC2
ENSG00000128789_at,PSMG2
ENSG00000128791_at,TWSG1
ENSG00000128805_at,ARHGAP22
ENSG00000128815_at,WDFY4
ENSG00000128829_at,EIF2AK4
ENSG00000128833_at,MYO5C
ENSG00000128849_at,CGNL1
ENSG00000128872_at,TMOD2
ENSG00000128881_at,TTBK2
ENSG00000128891_at,CCDC32
ENSG00000128908_at,INO80
ENSG00000128915_at,ICE2
ENSG00000128917_at,DLL4
ENSG00000128918_at,ALDH1A2
ENSG00000128923_at,MINDY2
ENSG00000128928_at,IVD
ENSG00000128944_at,KNSTRN
ENSG00000128951_at,DUT
ENSG00000128965_at,CHAC1
ENSG00000128989_at,ARPP19
ENSG00000129003_at,VPS13C
ENSG00000129007_at,CALML4
ENSG00000129009_at,ISLR
ENSG00000129028_at,THAP10
ENSG00000129038_at,LOXL1
ENSG00000129055_at,ANAPC13
ENSG00000129071_at,MBD4
ENSG00000129083_at,COPB1
ENSG00000129103_at,SUMF2
ENSG00000129116_at,PALLD
ENSG00000129128_at,SPCS3
ENSG00000129151_at,BBOX1
ENSG00000129152_at,MYOD1
ENSG00000129158_at,SERGEF
ENSG00000129159_at,KCNC1
ENSG00000129170_at,CSRP3
ENSG00000129173_at,E2F8
ENSG00000129187_at,DCTD
ENSG00000129194_at,SOX15
ENSG00000129195_at,PIMREG
ENSG00000129197_at,RPAIN
ENSG00000129204_at,USP6
ENSG00000129214_at,SHBG
ENSG00000129219_at,PLD2
ENSG00000129221_at,AIPL1
ENSG00000129235_at,TXNDC17
ENSG00000129244_at,ATP1B2
ENSG00000129245_at,FXR2
ENSG00000129250_at,KIF1C
ENSG00000129255_at,MPDU1
ENSG00000129292_at,PHF20L1
ENSG00000129295_at,LRRC6
ENSG00000129315_at,CCNT1
ENSG00000129317_at,PUS7L
ENSG00000129347_at,KRI1
ENSG00000129351_at,ILF3
ENSG00000129353_at,SLC44A2
ENSG00000129354_at,AP1M2
ENSG00000129355_at,CDKN2D
ENSG00000129422_at,MTUS1
ENSG00000129437_at,KLK14
ENSG00000129450_at,SIGLEC9
ENSG00000129451_at,KLK10
ENSG00000129455_at,KLK8
ENSG00000129460_at,NGDN
ENSG00000129467_at,ADCY4
ENSG00000129472_at,RAB2B
ENSG00000129484_at,PARP2
ENSG00000129493_at,HEATR5A
ENSG00000129514_at,FOXA1
ENSG00000129515_at,SNX6
ENSG00000129518_at,EAPP
ENSG00000129521_at,EGLN3
ENSG00000129534_at,MIS18BP1
ENSG00000129535_at,NRL
ENSG00000129538_at,RNASE1
ENSG00000129562_at,DAD1
ENSG00000129566_at,TEP1
ENSG00000129595_at,EPB41L4A
ENSG00000129596_at,CDO1
ENSG00000129625_at,REEP5
ENSG00000129636_at,ITFG1
ENSG00000129646_at,QRICH2
ENSG00000129654_at,FOXJ1
ENSG00000129657_at,SEC14L1
ENSG00000129667_at,RHBDF2
ENSG00000129673_at,AANAT
ENSG00000129675_at,ARHGEF6
ENSG00000129680_at,MAP7D3
ENSG00000129682_at,FGF13
ENSG00000129691_at,ASH2L
ENSG00000129696_at,TTI2
ENSG00000129744_at,ART1
ENSG00000129749_at,CHRNA10
ENSG00000129757_at,CDKN1C
ENSG00000129810_at,SGO1
ENSG00000129824_at,RPS4Y1
ENSG00000129910_at,CDH15
ENSG00000129911_at,KLF16
ENSG00000129925_at,TMEM8A
ENSG00000129932_at,DOHH
ENSG00000129933_at,MAU2
ENSG00000129946_at,SHC2
ENSG00000129951_at,PLPPR3
ENSG00000129988_at,LBP
ENSG00000129990_at,SYT5
ENSG00000129991_at,TNNI3
ENSG00000129993_at,CBFA2T3
ENSG00000130005_at,GAMT
ENSG00000130021_at,PUDP
ENSG00000130023_at,ERMARD
ENSG00000130024_at,PHF10
ENSG00000130032_at,PRRG3
ENSG00000130035_at,GALNT8
ENSG00000130037_at,KCNA5
ENSG00000130038_at,CRACR2A
ENSG00000130045_at,NXNL2
ENSG00000130052_at,STARD8
ENSG00000130054_at,FAM155B
ENSG00000130055_at,GDPD2
ENSG00000130066_at,SAT1
ENSG00000130119_at,GNL3L
ENSG00000130147_at,SH3BP4
ENSG00000130150_at,MOSPD2
ENSG00000130158_at,DOCK6
ENSG00000130159_at,ECSIT
ENSG00000130164_at,LDLR
ENSG00000130165_at,ELOF1
ENSG00000130167_at,TSPAN16
ENSG00000130173_at,ANGPTL8
ENSG00000130175_at,PRKCSH
ENSG00000130176_at,CNN1
ENSG00000130177_at,CDC16
ENSG00000130182_at,ZSCAN10
ENSG00000130193_at,THEM6
ENSG00000130202_at,NECTIN2
ENSG00000130203_at,APOE
ENSG00000130208_at,APOC1
ENSG00000130222_at,GADD45G
ENSG00000130224_at,LRCH2
ENSG00000130226_at,DPP6
ENSG00000130227_at,XPO7
ENSG00000130234_at,ACE2
ENSG00000130244_at,FAM98C
ENSG00000130254_at,SAFB2
ENSG00000130255_at,RPL36
ENSG00000130270_at,ATP8B3
ENSG00000130287_at,NCAN
ENSG00000130294_at,KIF1A
ENSG00000130299_at,GTPBP3
ENSG00000130300_at,PLVAP
ENSG00000130303_at,BST2
ENSG00000130304_at,SLC27A1
ENSG00000130305_at,NSUN5
ENSG00000130307_at,USHBP1
ENSG00000130309_at,COLGALT1
ENSG00000130311_at,DDA1
ENSG00000130312_at,MRPL34
ENSG00000130313_at,PGLS
ENSG00000130332_at,LSM7
ENSG00000130338_at,TULP4
ENSG00000130340_at,SNX9
ENSG00000130347_at,RTN4IP1
ENSG00000130348_at,QRSL1
ENSG00000130349_at,C6orf203
ENSG00000130363_at,RSPH3
ENSG00000130368_at,MAS1
ENSG00000130377_at,ACSBG2
ENSG00000130382_at,MLLT1
ENSG00000130383_at,FUT5
ENSG00000130385_at,BMP15
ENSG00000130396_at,AFDN
ENSG00000130402_at,ACTN4
ENSG00000130413_at,STK33
ENSG00000130414_at,NDUFA10
ENSG00000130427_at,EPO
ENSG00000130429_at,ARPC1B
ENSG00000130433_at,CACNG6
ENSG00000130449_at,ZSWIM6
ENSG00000130475_at,FCHO1
ENSG00000130477_at,UNC13A
ENSG00000130479_at,MAP1S
ENSG00000130487_at,KLHDC7B
ENSG00000130489_at,SCO2
ENSG00000130508_at,PXDN
ENSG00000130511_at,SSBP4
ENSG00000130513_at,GDF15
ENSG00000130517_at,PGPEP1
ENSG00000130518_at,IQCN
ENSG00000130520_at,LSM4
ENSG00000130522_at,JUND
ENSG00000130528_at,HRC
ENSG00000130529_at,TRPM4
ENSG00000130540_at,SULT4A1
ENSG00000130544_at,ZNF557
ENSG00000130545_at,CRB3
ENSG00000130558_at,OLFM1
ENSG00000130559_at,CAMSAP1
ENSG00000130560_at,UBAC1
ENSG00000130561_at,SAG
ENSG00000130584_at,ZBTB46
ENSG00000130589_at,HELZ2
ENSG00000130592_at,LSP1
ENSG00000130595_at,TNNT3
ENSG00000130598_at,TNNI2
ENSG00000130600_at,H19
ENSG00000130635_at,COL5A1
ENSG00000130638_at,ATXN10
ENSG00000130640_at,TUBGCP2
ENSG00000130643_at,CALY
ENSG00000130649_at,CYP2E1
ENSG00000130653_at,PNPLA7
ENSG00000130669_at,PAK4
ENSG00000130675_at,MNX1
ENSG00000130684_at,ZNF337
ENSG00000130695_at,CEP85
ENSG00000130699_at,TAF4
ENSG00000130700_at,GATA5
ENSG00000130701_at,RBBP8NL
ENSG00000130702_at,LAMA5
ENSG00000130703_at,OSBPL2
ENSG00000130706_at,ADRM1
ENSG00000130707_at,ASS1
ENSG00000130711_at,PRDM12
ENSG00000130713_at,EXOSC2
ENSG00000130714_at,POMT1
ENSG00000130717_at,UCK1
ENSG00000130720_at,FIBCD1
ENSG00000130723_at,PRRC2B
ENSG00000130724_at,CHMP2A
ENSG00000130725_at,UBE2M
ENSG00000130726_at,TRIM28
ENSG00000130731_at,METTL26
ENSG00000130733_at,YIPF2
ENSG00000130734_at,ATG4D
ENSG00000130741_at,EIF2S3
ENSG00000130748_at,TMEM160
ENSG00000130749_at,ZC3H4
ENSG00000130751_at,NPAS1
ENSG00000130755_at,GMFG
ENSG00000130758_at,MAP3K10
